    0.0500000     0.050000001      0.80000000
    0.0500000      0.15000000      0.20000000
    0.0500000      0.25000000       0.0000000
    0.0500000      0.35000001       0.0000000
    0.0500000      0.45000001       0.0000000
    0.0500000      0.55000001       0.0000000
    0.0500000      0.65000001       0.0000000
    0.0500000      0.75000001       0.0000000
    0.0500000      0.85000001       0.0000000
    0.0500000      0.95000001       0.0000000
    0.0500000       1.0500000       0.0000000
    0.0500000       1.1500000       0.0000000
    0.0500000       1.2500000       0.0000000
    0.0500000       1.3500000       0.0000000
    0.0500000       1.4500000       0.0000000
    0.0500000       1.5500000       0.0000000
    0.0500000       1.6500000       0.0000000
    0.0500000       1.7500000       0.0000000
    0.0500000       1.8500000       0.0000000
    0.0500000       1.9500000       0.0000000
     0.150000     0.050000001      0.17152104
     0.150000      0.15000000      0.58899676
     0.150000      0.25000000      0.20388350
     0.150000      0.35000001     0.016181230
     0.150000      0.45000001       0.0000000
     0.150000      0.55000001    0.0032362460
     0.150000      0.65000001     0.012944984
     0.150000      0.75000001    0.0032362460
     0.150000      0.85000001       0.0000000
     0.150000      0.95000001       0.0000000
     0.150000       1.0500000       0.0000000
     0.150000       1.1500000       0.0000000
     0.150000       1.2500000       0.0000000
     0.150000       1.3500000       0.0000000
     0.150000       1.4500000       0.0000000
     0.150000       1.5500000       0.0000000
     0.150000       1.6500000       0.0000000
     0.150000       1.7500000       0.0000000
     0.150000       1.8500000       0.0000000
     0.150000       1.9500000       0.0000000
     0.250000     0.050000001     0.016949153
     0.250000      0.15000000      0.27457627
     0.250000      0.25000000      0.47288136
     0.250000      0.35000001      0.19491525
     0.250000      0.45000001     0.016949153
     0.250000      0.55000001    0.0067796610
     0.250000      0.65000001    0.0084745763
     0.250000      0.75000001    0.0050847458
     0.250000      0.85000001       0.0000000
     0.250000      0.95000001       0.0000000
     0.250000       1.0500000       0.0000000
     0.250000       1.1500000       0.0000000
     0.250000       1.2500000    0.0033898305
     0.250000       1.3500000       0.0000000
     0.250000       1.4500000       0.0000000
     0.250000       1.5500000       0.0000000
     0.250000       1.6500000       0.0000000
     0.250000       1.7500000       0.0000000
     0.250000       1.8500000       0.0000000
     0.250000       1.9500000       0.0000000
     0.350000     0.050000001    0.0054824561
     0.350000      0.15000000     0.053728070
     0.350000      0.25000000      0.23355263
     0.350000      0.35000001      0.52960526
     0.350000      0.45000001      0.10526316
     0.350000      0.55000001     0.047149123
     0.350000      0.65000001     0.021929825
     0.350000      0.75000001    0.0032894737
     0.350000      0.85000001       0.0000000
     0.350000      0.95000001       0.0000000
     0.350000       1.0500000       0.0000000
     0.350000       1.1500000       0.0000000
     0.350000       1.2500000       0.0000000
     0.350000       1.3500000       0.0000000
     0.350000       1.4500000       0.0000000
     0.350000       1.5500000       0.0000000
     0.350000       1.6500000       0.0000000
     0.350000       1.7500000       0.0000000
     0.350000       1.8500000       0.0000000
     0.350000       1.9500000       0.0000000
     0.450000     0.050000001       0.0000000
     0.450000      0.15000000     0.014434643
     0.450000      0.25000000     0.076182839
     0.450000      0.35000001      0.26864475
     0.450000      0.45000001      0.31676022
     0.450000      0.55000001      0.25340818
     0.450000      0.65000001     0.062550120
     0.450000      0.75000001    0.0080192462
     0.450000      0.85000001       0.0000000
     0.450000      0.95000001       0.0000000
     0.450000       1.0500000       0.0000000
     0.450000       1.1500000       0.0000000
     0.450000       1.2500000       0.0000000
     0.450000       1.3500000       0.0000000
     0.450000       1.4500000       0.0000000
     0.450000       1.5500000       0.0000000
     0.450000       1.6500000       0.0000000
     0.450000       1.7500000       0.0000000
     0.450000       1.8500000       0.0000000
     0.450000       1.9500000       0.0000000
     0.550000     0.050000001       0.0000000
     0.550000      0.15000000    0.0045248869
     0.550000      0.25000000     0.019230769
     0.550000      0.35000001     0.049773756
     0.550000      0.45000001     0.072398190
     0.550000      0.55000001      0.45475113
     0.550000      0.65000001      0.36085973
     0.550000      0.75000001     0.035067873
     0.550000      0.85000001       0.0000000
     0.550000      0.95000001       0.0000000
     0.550000       1.0500000    0.0022624434
     0.550000       1.1500000       0.0000000
     0.550000       1.2500000       0.0000000
     0.550000       1.3500000    0.0011312217
     0.550000       1.4500000       0.0000000
     0.550000       1.5500000       0.0000000
     0.550000       1.6500000       0.0000000
     0.550000       1.7500000       0.0000000
     0.550000       1.8500000       0.0000000
     0.550000       1.9500000       0.0000000
     0.650000     0.050000001       0.0000000
     0.650000      0.15000000    0.0021857923
     0.650000      0.25000000    0.0032786885
     0.650000      0.35000001    0.0010928962
     0.650000      0.45000001    0.0043715847
     0.650000      0.55000001     0.033879781
     0.650000      0.65000001      0.72459016
     0.650000      0.75000001      0.22622951
     0.650000      0.85000001    0.0010928962
     0.650000      0.95000001    0.0021857923
     0.650000       1.0500000    0.0010928962
     0.650000       1.1500000       0.0000000
     0.650000       1.2500000       0.0000000
     0.650000       1.3500000       0.0000000
     0.650000       1.4500000       0.0000000
     0.650000       1.5500000       0.0000000
     0.650000       1.6500000       0.0000000
     0.650000       1.7500000       0.0000000
     0.650000       1.8500000       0.0000000
     0.650000       1.9500000       0.0000000
     0.750000     0.050000001       0.0000000
     0.750000      0.15000000    0.0032467532
     0.750000      0.25000000    0.0016233766
     0.750000      0.35000001    0.0032467532
     0.750000      0.45000001    0.0048701299
     0.750000      0.55000001    0.0081168831
     0.750000      0.65000001      0.20454545
     0.750000      0.75000001      0.68993506
     0.750000      0.85000001     0.076298701
     0.750000      0.95000001    0.0064935065
     0.750000       1.0500000       0.0000000
     0.750000       1.1500000    0.0016233766
     0.750000       1.2500000       0.0000000
     0.750000       1.3500000       0.0000000
     0.750000       1.4500000       0.0000000
     0.750000       1.5500000       0.0000000
     0.750000       1.6500000       0.0000000
     0.750000       1.7500000       0.0000000
     0.750000       1.8500000       0.0000000
     0.750000       1.9500000       0.0000000
     0.850000     0.050000001       0.0000000
     0.850000      0.15000000       0.0000000
     0.850000      0.25000000    0.0018181818
     0.850000      0.35000001    0.0072727273
     0.850000      0.45000001    0.0072727273
     0.850000      0.55000001    0.0090909091
     0.850000      0.65000001     0.016363636
     0.850000      0.75000001      0.20000000
     0.850000      0.85000001      0.60545455
     0.850000      0.95000001      0.13090909
     0.850000       1.0500000     0.014545455
     0.850000       1.1500000    0.0054545455
     0.850000       1.2500000    0.0018181818
     0.850000       1.3500000       0.0000000
     0.850000       1.4500000       0.0000000
     0.850000       1.5500000       0.0000000
     0.850000       1.6500000       0.0000000
     0.850000       1.7500000       0.0000000
     0.850000       1.8500000       0.0000000
     0.850000       1.9500000       0.0000000
     0.950000     0.050000001    0.0045871560
     0.950000      0.15000000       0.0000000
     0.950000      0.25000000    0.0022935780
     0.950000      0.35000001    0.0068807339
     0.950000      0.45000001    0.0022935780
     0.950000      0.55000001    0.0022935780
     0.950000      0.65000001    0.0068807339
     0.950000      0.75000001     0.025229358
     0.950000      0.85000001      0.31651376
     0.950000      0.95000001      0.41513761
     0.950000       1.0500000      0.17660550
     0.950000       1.1500000     0.020642202
     0.950000       1.2500000     0.011467890
     0.950000       1.3500000    0.0068807339
     0.950000       1.4500000    0.0022935780
     0.950000       1.5500000       0.0000000
     0.950000       1.6500000       0.0000000
     0.950000       1.7500000       0.0000000
     0.950000       1.8500000       0.0000000
     0.950000       1.9500000       0.0000000
      1.05000     0.050000001       0.0000000
      1.05000      0.15000000    0.0053191489
      1.05000      0.25000000       0.0000000
      1.05000      0.35000001       0.0000000
      1.05000      0.45000001       0.0000000
      1.05000      0.55000001       0.0000000
      1.05000      0.65000001    0.0053191489
      1.05000      0.75000001     0.010638298
      1.05000      0.85000001     0.053191489
      1.05000      0.95000001      0.13829787
      1.05000       1.0500000      0.35106383
      1.05000       1.1500000      0.33510638
      1.05000       1.2500000     0.079787234
      1.05000       1.3500000     0.010638298
      1.05000       1.4500000     0.010638298
      1.05000       1.5500000       0.0000000
      1.05000       1.6500000       0.0000000
      1.05000       1.7500000       0.0000000
      1.05000       1.8500000       0.0000000
      1.05000       1.9500000       0.0000000
      1.15000     0.050000001       0.0000000
      1.15000      0.15000000     0.012195122
      1.15000      0.25000000     0.012195122
      1.15000      0.35000001       0.0000000
      1.15000      0.45000001       0.0000000
      1.15000      0.55000001     0.012195122
      1.15000      0.65000001     0.012195122
      1.15000      0.75000001     0.012195122
      1.15000      0.85000001     0.060975610
      1.15000      0.95000001     0.012195122
      1.15000       1.0500000      0.10975610
      1.15000       1.1500000      0.24390244
      1.15000       1.2500000      0.28048780
      1.15000       1.3500000      0.15853659
      1.15000       1.4500000     0.073170732
